ticker,start_date,end_date,sentiment_score
SWKS,2023-01-01,2023-01-07,0
TEAM,2023-01-01,2023-01-07,0
WBA,2023-01-01,2023-01-07,0.14
ADI,2023-01-01,2023-01-07,0
VRSK,2023-01-01,2023-01-07,0
CDW,2023-01-01,2023-01-07,0
BIDU,2023-01-01,2023-01-07,0
CHTR,2023-01-01,2023-01-07,0
VRSN,2023-01-01,2023-01-07,0
INCY,2023-01-01,2023-01-07,0
WDAY,2023-01-01,2023-01-07,-0.03
ANSS,2023-01-01,2023-01-07,0.67
CPRT,2023-01-01,2023-01-07,0
UAL,2023-01-01,2023-01-07,0
TTWO,2023-01-01,2023-01-07,0
REG,2023-01-01,2023-01-07,-0.01
HPE,2023-01-01,2023-01-07,0.0
EXPE,2023-01-01,2023-01-07,0
MCHP,2023-01-01,2023-01-07,0
VRSN,2023-01-01,2023-01-07,0
XLNX,2023-01-01,2023-01-07,0
BKNG,2023-01-01,2023-01-07,0.82
MXIM,2023-01-01,2023-01-07,0
PAYC,2023-01-01,2023-01-07,0
CTAS,2023-01-01,2023-01-07,0
TECH,2023-01-01,2023-01-07,0
WDAY,2023-01-01,2023-01-07,-0.03
AAPL,2023-01-08,2023-01-14,0
MSFT,2023-01-08,2023-01-14,0
GOOG,2023-01-08,2023-01-14,0
AMZN,2023-01-08,2023-01-14,0
TSLA,2023-01-08,2023-01-14,0.51
META,2023-01-08,2023-01-14,0.25
NVDA,2023-01-08,2023-01-14,0
NFLX,2023-01-08,2023-01-14,0
PEP,2023-01-08,2023-01-14,0
ADBE,2023-01-08,2023-01-14,0
INTC,2023-01-08,2023-01-14,0
CSCO,2023-01-08,2023-01-14,0
CMCSA,2023-01-08,2023-01-14,0
AVGO,2023-01-08,2023-01-14,0
PYPL,2023-01-08,2023-01-14,0
TXN,2023-01-08,2023-01-14,0
COST,2023-01-08,2023-01-14,0
QCOM,2023-01-08,2023-01-14,0
AMGN,2023-01-08,2023-01-14,0.22
SBUX,2023-01-08,2023-01-14,0
AMD,2023-01-08,2023-01-14,0
HON,2023-01-08,2023-01-14,0.14
GILD,2023-01-08,2023-01-14,0.46
ISRG,2023-01-08,2023-01-14,0
BKNG,2023-01-08,2023-01-14,0
ADP,2023-01-08,2023-01-14,0
MDLZ,2023-01-08,2023-01-14,0
VRTX,2023-01-08,2023-01-14,0
REGN,2023-01-08,2023-01-14,0
LRCX,2023-01-08,2023-01-14,0
FISV,2023-01-08,2023-01-14,0
INTU,2023-01-08,2023-01-14,0
MRNA,2023-01-08,2023-01-14,0.46
MU,2023-01-08,2023-01-14,0.29
ZM,2023-01-08,2023-01-14,0.25
IDXX,2023-01-08,2023-01-14,0
ASML,2023-01-08,2023-01-14,0
ATVI,2023-01-08,2023-01-14,0
KHC,2023-01-08,2023-01-14,0
BIIB,2023-01-08,2023-01-14,0
MELI,2023-01-08,2023-01-14,0.35
DOCU,2023-01-08,2023-01-14,0
ADSK,2023-01-08,2023-01-14,0
EA,2023-01-08,2023-01-14,0
WDAY,2023-01-08,2023-01-14,0
SNPS,2023-01-08,2023-01-14,0
ILMN,2023-01-08,2023-01-14,0.89
ROST,2023-01-08,2023-01-14,0
CTAS,2023-01-08,2023-01-14,0
EBAY,2023-01-08,2023-01-14,0
KLAC,2023-01-08,2023-01-14,0
MNST,2023-01-08,2023-01-14,0.13
CDNS,2023-01-08,2023-01-14,0
CTSH,2023-01-08,2023-01-14,0
ORLY,2023-01-08,2023-01-14,0
DLTR,2023-01-08,2023-01-14,0
LULU,2023-01-08,2023-01-14,0.63
FAST,2023-01-08,2023-01-14,0
XEL,2023-01-08,2023-01-14,0
CTXS,2023-01-08,2023-01-14,-0.87
NXPI,2023-01-08,2023-01-14,0
PCAR,2023-01-08,2023-01-14,0
SIRI,2023-01-08,2023-01-14,0.6
MAR,2023-01-08,2023-01-14,0
SGEN,2023-01-08,2023-01-14,0
EXC,2023-01-08,2023-01-14,0
ODFL,2023-01-08,2023-01-14,0.0
PAYX,2023-01-08,2023-01-14,0
ALGN,2023-01-08,2023-01-14,0.0
SWKS,2023-01-08,2023-01-14,0
TEAM,2023-01-08,2023-01-14,0
WBA,2023-01-08,2023-01-14,0.41
ADI,2023-01-08,2023-01-14,0
VRSK,2023-01-08,2023-01-14,0
CDW,2023-01-08,2023-01-14,0
BIDU,2023-01-08,2023-01-14,0
CHTR,2023-01-08,2023-01-14,0
VRSN,2023-01-08,2023-01-14,0
INCY,2023-01-08,2023-01-14,0
WDAY,2023-01-08,2023-01-14,0.7
ANSS,2023-01-08,2023-01-14,0
CPRT,2023-01-08,2023-01-14,0
UAL,2023-01-08,2023-01-14,0.0
TTWO,2023-01-08,2023-01-14,-0.1
REG,2023-01-08,2023-01-14,0
HPE,2023-01-08,2023-01-14,0
EXPE,2023-01-08,2023-01-14,0.6
MCHP,2023-01-08,2023-01-14,0
VRSN,2023-01-08,2023-01-14,0
XLNX,2023-01-08,2023-01-14,0
BKNG,2023-01-08,2023-01-14,0.0
MXIM,2023-01-08,2023-01-14,0
PAYC,2023-01-08,2023-01-14,0.82
CTAS,2023-01-08,2023-01-14,0
TECH,2023-01-08,2023-01-14,0
WDAY,2023-01-08,2023-01-14,0.7
AAPL,2023-01-15,2023-01-21,0
MSFT,2023-01-15,2023-01-21,0.38
GOOG,2023-01-15,2023-01-21,0.81
AMZN,2023-01-15,2023-01-21,0
TSLA,2023-01-15,2023-01-21,0.35
META,2023-01-15,2023-01-21,0
NVDA,2023-01-15,2023-01-21,0
NFLX,2023-01-15,2023-01-21,0.71
PEP,2023-01-15,2023-01-21,0
ADBE,2023-01-15,2023-01-21,0
INTC,2023-01-15,2023-01-21,0
CSCO,2023-01-15,2023-01-21,0.15
CMCSA,2023-01-15,2023-01-21,0.27
AVGO,2023-01-15,2023-01-21,0
PYPL,2023-01-15,2023-01-21,0
TXN,2023-01-15,2023-01-21,0
COST,2023-01-15,2023-01-21,0
QCOM,2023-01-15,2023-01-21,0
AMGN,2023-01-15,2023-01-21,0
SBUX,2023-01-15,2023-01-21,0
AMD,2023-01-15,2023-01-21,0
HON,2023-01-15,2023-01-21,0.66
GILD,2023-01-15,2023-01-21,0.15
ISRG,2023-01-15,2023-01-21,0
BKNG,2023-01-15,2023-01-21,0
ADP,2023-01-15,2023-01-21,0.49
MDLZ,2023-01-15,2023-01-21,0
VRTX,2023-01-15,2023-01-21,0
REGN,2023-01-15,2023-01-21,0
LRCX,2023-01-15,2023-01-21,0.49
FISV,2023-01-15,2023-01-21,0
INTU,2023-01-15,2023-01-21,0.67
MRNA,2023-01-15,2023-01-21,0
MU,2023-01-15,2023-01-21,0
ZM,2023-01-15,2023-01-21,0
IDXX,2023-01-15,2023-01-21,0
ASML,2023-01-15,2023-01-21,0.49
ATVI,2023-01-15,2023-01-21,-0.04
KHC,2023-01-15,2023-01-21,0
BIIB,2023-01-15,2023-01-21,0
MELI,2023-01-15,2023-01-21,0.0
DOCU,2023-01-15,2023-01-21,0
ADSK,2023-01-15,2023-01-21,0
EA,2023-01-15,2023-01-21,0
WDAY,2023-01-15,2023-01-21,-0.46
SNPS,2023-01-15,2023-01-21,0
ILMN,2023-01-15,2023-01-21,0
ROST,2023-01-15,2023-01-21,0
CTAS,2023-01-15,2023-01-21,0
EBAY,2023-01-15,2023-01-21,0.2
KLAC,2023-01-15,2023-01-21,0
MNST,2023-01-15,2023-01-21,0
CDNS,2023-01-15,2023-01-21,0
CTSH,2023-01-15,2023-01-21,0
ORLY,2023-01-15,2023-01-21,0.67
DLTR,2023-01-15,2023-01-21,0.22
LULU,2023-01-15,2023-01-21,0.0
FAST,2023-01-15,2023-01-21,0
XEL,2023-01-15,2023-01-21,0
CTXS,2023-01-15,2023-01-21,0
NXPI,2023-01-15,2023-01-21,0
PCAR,2023-01-15,2023-01-21,0.0
SIRI,2023-01-15,2023-01-21,0
MAR,2023-01-15,2023-01-21,0
SGEN,2023-01-15,2023-01-21,0
EXC,2023-01-15,2023-01-21,0
ODFL,2023-01-15,2023-01-21,0.0
PAYX,2023-01-15,2023-01-21,0
ALGN,2023-01-15,2023-01-21,0
SWKS,2023-01-15,2023-01-21,0
TEAM,2023-01-15,2023-01-21,0
WBA,2023-01-15,2023-01-21,0
ADI,2023-01-15,2023-01-21,0
VRSK,2023-01-15,2023-01-21,0
CDW,2023-01-15,2023-01-21,0
BIDU,2023-01-15,2023-01-21,0
CHTR,2023-01-15,2023-01-21,0.0
VRSN,2023-01-15,2023-01-21,0
INCY,2023-01-15,2023-01-21,0
WDAY,2023-01-15,2023-01-21,-0.46
ANSS,2023-01-15,2023-01-21,0
CPRT,2023-01-15,2023-01-21,0
UAL,2023-01-15,2023-01-21,0.67
TTWO,2023-01-15,2023-01-21,0
REG,2023-01-15,2023-01-21,0
HPE,2023-01-15,2023-01-21,0
EXPE,2023-01-15,2023-01-21,0.19
MCHP,2023-01-15,2023-01-21,0
VRSN,2023-01-15,2023-01-21,0
XLNX,2023-01-15,2023-01-21,0
BKNG,2023-01-15,2023-01-21,0
MXIM,2023-01-15,2023-01-21,0.38
PAYC,2023-01-15,2023-01-21,0
CTAS,2023-01-15,2023-01-21,0
TECH,2023-01-15,2023-01-21,0.0
WDAY,2023-01-15,2023-01-21,-0.46
AAPL,2023-01-22,2023-01-28,0
MSFT,2023-01-22,2023-01-28,0
GOOG,2023-01-22,2023-01-28,0
AMZN,2023-01-22,2023-01-28,0.42
TSLA,2023-01-22,2023-01-28,-0.17
META,2023-01-22,2023-01-28,0
NVDA,2023-01-22,2023-01-28,0
NFLX,2023-01-22,2023-01-28,0
PEP,2023-01-22,2023-01-28,0
ADBE,2023-01-22,2023-01-28,0
INTC,2023-01-22,2023-01-28,-0.28
CSCO,2023-01-22,2023-01-28,0
CMCSA,2023-01-22,2023-01-28,0
AVGO,2023-01-22,2023-01-28,0
PYPL,2023-01-22,2023-01-28,0
TXN,2023-01-22,2023-01-28,0
COST,2023-01-22,2023-01-28,0
QCOM,2023-01-22,2023-01-28,0
AMGN,2023-01-22,2023-01-28,0
SBUX,2023-01-22,2023-01-28,0
AMD,2023-01-22,2023-01-28,0.52
HON,2023-01-22,2023-01-28,0
GILD,2023-01-22,2023-01-28,0
ISRG,2023-01-22,2023-01-28,0
BKNG,2023-01-22,2023-01-28,0
ADP,2023-01-22,2023-01-28,0
MDLZ,2023-01-22,2023-01-28,0
VRTX,2023-01-22,2023-01-28,0
REGN,2023-01-22,2023-01-28,0
LRCX,2023-01-22,2023-01-28,0
FISV,2023-01-22,2023-01-28,0
INTU,2023-01-22,2023-01-28,0
MRNA,2023-01-22,2023-01-28,0
MU,2023-01-22,2023-01-28,0.89
ZM,2023-01-22,2023-01-28,0.29
IDXX,2023-01-22,2023-01-28,0
ASML,2023-01-22,2023-01-28,0
ATVI,2023-01-22,2023-01-28,0.31
KHC,2023-01-22,2023-01-28,0
BIIB,2023-01-22,2023-01-28,0
MELI,2023-01-22,2023-01-28,0.4
DOCU,2023-01-22,2023-01-28,0
ADSK,2023-01-22,2023-01-28,0
EA,2023-01-22,2023-01-28,0.55
WDAY,2023-01-22,2023-01-28,0
SNPS,2023-01-22,2023-01-28,0
ILMN,2023-01-22,2023-01-28,0
ROST,2023-01-22,2023-01-28,0
CTAS,2023-01-22,2023-01-28,0
EBAY,2023-01-22,2023-01-28,0
KLAC,2023-01-22,2023-01-28,0
MNST,2023-01-22,2023-01-28,0
CDNS,2023-01-22,2023-01-28,0
CTSH,2023-01-22,2023-01-28,0
ORLY,2023-01-22,2023-01-28,0
DLTR,2023-01-22,2023-01-28,0.06
LULU,2023-01-22,2023-01-28,0
FAST,2023-01-22,2023-01-28,0
XEL,2023-01-22,2023-01-28,0
CTXS,2023-01-22,2023-01-28,0
NXPI,2023-01-22,2023-01-28,0.19
PCAR,2023-01-22,2023-01-28,0
SIRI,2023-01-22,2023-01-28,0
MAR,2023-01-22,2023-01-28,0
SGEN,2023-01-22,2023-01-28,0
EXC,2023-01-22,2023-01-28,0
ODFL,2023-01-22,2023-01-28,0.44
PAYX,2023-01-22,2023-01-28,0
ALGN,2023-01-22,2023-01-28,0
SWKS,2023-01-22,2023-01-28,0.34
TEAM,2023-01-22,2023-01-28,0
WBA,2023-01-22,2023-01-28,-0.62
ADI,2023-01-22,2023-01-28,0
VRSK,2023-01-22,2023-01-28,0
CDW,2023-01-22,2023-01-28,0
BIDU,2023-01-22,2023-01-28,0
CHTR,2023-01-22,2023-01-28,0
VRSN,2023-01-22,2023-01-28,0
INCY,2023-01-22,2023-01-28,0
WDAY,2023-01-22,2023-01-28,0
ANSS,2023-01-22,2023-01-28,0
CPRT,2023-01-22,2023-01-28,0
UAL,2023-01-22,2023-01-28,0
TTWO,2023-01-22,2023-01-28,0.41
REG,2023-01-22,2023-01-28,0
HPE,2023-01-22,2023-01-28,0
EXPE,2023-01-22,2023-01-28,0.34
MCHP,2023-01-22,2023-01-28,0
VRSN,2023-01-22,2023-01-28,0
XLNX,2023-01-22,2023-01-28,0
BKNG,2023-01-22,2023-01-28,-0.2
MXIM,2023-01-22,2023-01-28,0
PAYC,2023-01-22,2023-01-28,0
CTAS,2023-01-22,2023-01-28,0
TECH,2023-01-22,2023-01-28,0.31
WDAY,2023-01-22,2023-01-28,0.68
AAPL,2023-01-29,2023-02-04,0
MSFT,2023-01-29,2023-02-04,0
GOOG,2023-01-29,2023-02-04,0
AMZN,2023-01-29,2023-02-04,0
TSLA,2023-01-29,2023-02-04,0.27
META,2023-01-29,2023-02-04,0
NVDA,2023-01-29,2023-02-04,0
NFLX,2023-01-29,2023-02-04,0
PEP,2023-01-29,2023-02-04,0
ADBE,2023-01-29,2023-02-04,0
INTC,2023-01-29,2023-02-04,0.1
CSCO,2023-01-29,2023-02-04,0
CMCSA,2023-01-29,2023-02-04,0
AVGO,2023-01-29,2023-02-04,0
PYPL,2023-01-29,2023-02-04,0
TXN,2023-01-29,2023-02-04,0
COST,2023-01-29,2023-02-04,0
QCOM,2023-01-29,2023-02-04,0
AMGN,2023-01-29,2023-02-04,0
SBUX,2023-01-29,2023-02-04,0.95
AMD,2023-01-29,2023-02-04,-0.3
HON,2023-01-29,2023-02-04,0.0
GILD,2023-01-29,2023-02-04,0
ISRG,2023-01-29,2023-02-04,0
BKNG,2023-01-29,2023-02-04,0
ADP,2023-01-29,2023-02-04,0
MDLZ,2023-01-29,2023-02-04,0
VRTX,2023-01-29,2023-02-04,0
REGN,2023-01-29,2023-02-04,0.51
LRCX,2023-01-29,2023-02-04,0
FISV,2023-01-29,2023-02-04,0
INTU,2023-01-29,2023-02-04,0
MRNA,2023-01-29,2023-02-04,0
MU,2023-01-29,2023-02-04,0
ZM,2023-01-29,2023-02-04,-0.12
IDXX,2023-01-29,2023-02-04,0
ASML,2023-01-29,2023-02-04,0
ATVI,2023-01-29,2023-02-04,0.34
KHC,2023-01-29,2023-02-04,0
BIIB,2023-01-29,2023-02-04,0
MELI,2023-01-29,2023-02-04,0
DOCU,2023-01-29,2023-02-04,0
ADSK,2023-01-29,2023-02-04,0
EA,2023-01-29,2023-02-04,0
WDAY,2023-01-29,2023-02-04,0
SNPS,2023-01-29,2023-02-04,0
ILMN,2023-01-29,2023-02-04,-0.07
ROST,2023-01-29,2023-02-04,0
CTAS,2023-01-29,2023-02-04,0
EBAY,2023-01-29,2023-02-04,0
KLAC,2023-01-29,2023-02-04,0
MNST,2023-01-29,2023-02-04,0
CDNS,2023-01-29,2023-02-04,0
CTSH,2023-01-29,2023-02-04,0
ORLY,2023-01-29,2023-02-04,0.38
DLTR,2023-01-29,2023-02-04,0
LULU,2023-01-29,2023-02-04,0
FAST,2023-01-29,2023-02-04,0
XEL,2023-01-29,2023-02-04,0
CTXS,2023-01-29,2023-02-04,-0.2
NXPI,2023-01-29,2023-02-04,0.0
PCAR,2023-01-29,2023-02-04,0
SIRI,2023-01-29,2023-02-04,0
MAR,2023-01-29,2023-02-04,0.0
SGEN,2023-01-29,2023-02-04,0
EXC,2023-01-29,2023-02-04,0
ODFL,2023-01-29,2023-02-04,0
PAYX,2023-01-29,2023-02-04,0
ALGN,2023-01-29,2023-02-04,0
SWKS,2023-01-29,2023-02-04,0.59
TEAM,2023-01-29,2023-02-04,-0.09
WBA,2023-01-29,2023-02-04,0
ADI,2023-01-29,2023-02-04,0
VRSK,2023-01-29,2023-02-04,0
CDW,2023-01-29,2023-02-04,0
BIDU,2023-01-29,2023-02-04,0
CHTR,2023-01-29,2023-02-04,0
VRSN,2023-01-29,2023-02-04,0
INCY,2023-01-29,2023-02-04,0
WDAY,2023-01-29,2023-02-04,0
ANSS,2023-01-29,2023-02-04,0
CPRT,2023-01-29,2023-02-04,0
UAL,2023-01-29,2023-02-04,0
TTWO,2023-01-29,2023-02-04,0
REG,2023-01-29,2023-02-04,0
HPE,2023-01-29,2023-02-04,0
EXPE,2023-01-29,2023-02-04,0.0
MCHP,2023-01-29,2023-02-04,0.48
VRSN,2023-01-29,2023-02-04,0.0
XLNX,2023-01-29,2023-02-04,-0.85
BKNG,2023-01-29,2023-02-04,0.22
MXIM,2023-01-29,2023-02-04,0
PAYC,2023-01-29,2023-02-04,0
CTAS,2023-01-29,2023-02-04,0
TECH,2023-01-29,2023-02-04,0
WDAY,2023-01-29,2023-02-04,0.0
AAPL,2023-02-05,2023-02-11,0.61
MSFT,2023-02-05,2023-02-11,0
GOOG,2023-02-05,2023-02-11,0
AMZN,2023-02-05,2023-02-11,0
TSLA,2023-02-05,2023-02-11,-0.03
META,2023-02-05,2023-02-11,0
NVDA,2023-02-05,2023-02-11,0
NFLX,2023-02-05,2023-02-11,0
PEP,2023-02-05,2023-02-11,0.63
ADBE,2023-02-05,2023-02-11,0
INTC,2023-02-05,2023-02-11,0
CSCO,2023-02-05,2023-02-11,-0.07
CMCSA,2023-02-05,2023-02-11,0.0
AVGO,2023-02-05,2023-02-11,0.08
PYPL,2023-02-05,2023-02-11,0
TXN,2023-02-05,2023-02-11,0
COST,2023-02-05,2023-02-11,0
QCOM,2023-02-05,2023-02-11,0
AMGN,2023-02-05,2023-02-11,0
SBUX,2023-02-05,2023-02-11,0
AMD,2023-02-05,2023-02-11,0.67
HON,2023-02-05,2023-02-11,0.0
GILD,2023-02-05,2023-02-11,0
ISRG,2023-02-05,2023-02-11,0
BKNG,2023-02-05,2023-02-11,0
ADP,2023-02-05,2023-02-11,0
MDLZ,2023-02-05,2023-02-11,0
VRTX,2023-02-05,2023-02-11,0
REGN,2023-02-05,2023-02-11,0
LRCX,2023-02-05,2023-02-11,0
FISV,2023-02-05,2023-02-11,0.0
INTU,2023-02-05,2023-02-11,0.67
MRNA,2023-02-05,2023-02-11,0
MU,2023-02-05,2023-02-11,0
ZM,2023-02-05,2023-02-11,0.09
IDXX,2023-02-05,2023-02-11,0
ASML,2023-02-05,2023-02-11,0
ATVI,2023-02-05,2023-02-11,0
KHC,2023-02-05,2023-02-11,0
BIIB,2023-02-05,2023-02-11,0
MELI,2023-02-05,2023-02-11,0
DOCU,2023-02-05,2023-02-11,0
ADSK,2023-02-05,2023-02-11,0
EA,2023-02-05,2023-02-11,-0.13
WDAY,2023-02-05,2023-02-11,0
SNPS,2023-02-05,2023-02-11,0.0
ILMN,2023-02-05,2023-02-11,0
ROST,2023-02-05,2023-02-11,0
CTAS,2023-02-05,2023-02-11,0
EBAY,2023-02-05,2023-02-11,0
KLAC,2023-02-05,2023-02-11,0
MNST,2023-02-05,2023-02-11,0
CDNS,2023-02-05,2023-02-11,-0.38
CTSH,2023-02-05,2023-02-11,-0.23
ORLY,2023-02-05,2023-02-11,0
DLTR,2023-02-05,2023-02-11,0
LULU,2023-02-05,2023-02-11,0.11
FAST,2023-02-05,2023-02-11,0
XEL,2023-02-05,2023-02-11,0
CTXS,2023-02-05,2023-02-11,0
NXPI,2023-02-05,2023-02-11,0
PCAR,2023-02-05,2023-02-11,0
SIRI,2023-02-05,2023-02-11,0
MAR,2023-02-05,2023-02-11,0.15
SGEN,2023-02-05,2023-02-11,0
EXC,2023-02-05,2023-02-11,0
ODFL,2023-02-05,2023-02-11,0
PAYX,2023-02-05,2023-02-11,0
ALGN,2023-02-05,2023-02-11,0.0
SWKS,2023-02-05,2023-02-11,0
TEAM,2023-02-05,2023-02-11,0
WBA,2023-02-05,2023-02-11,0
ADI,2023-02-05,2023-02-11,0.0
VRSK,2023-02-05,2023-02-11,0
CDW,2023-02-05,2023-02-11,0
BIDU,2023-02-05,2023-02-11,0.31
CHTR,2023-02-05,2023-02-11,0
VRSN,2023-02-05,2023-02-11,0
INCY,2023-02-05,2023-02-11,0
WDAY,2023-02-05,2023-02-11,0
ANSS,2023-02-05,2023-02-11,0
CPRT,2023-02-05,2023-02-11,0
UAL,2023-02-05,2023-02-11,0
TTWO,2023-02-05,2023-02-11,0
REG,2023-02-05,2023-02-11,0
HPE,2023-02-05,2023-02-11,0
EXPE,2023-02-05,2023-02-11,-0.3
MCHP,2023-02-05,2023-02-11,0
VRSN,2023-02-05,2023-02-11,0
XLNX,2023-02-05,2023-02-11,0
BKNG,2023-02-05,2023-02-11,0
MXIM,2023-02-05,2023-02-11,0
PAYC,2023-02-05,2023-02-11,0
CTAS,2023-02-05,2023-02-11,0
TECH,2023-02-05,2023-02-11,0
WDAY,2023-02-05,2023-02-11,0.38
AAPL,2023-02-12,2023-02-18,0.17
MSFT,2023-02-12,2023-02-18,0
GOOG,2023-02-12,2023-02-18,-0.02
AMZN,2023-02-12,2023-02-18,0
TSLA,2023-02-12,2023-02-18,0.33
META,2023-02-12,2023-02-18,0
NVDA,2023-02-12,2023-02-18,0.36
NFLX,2023-02-12,2023-02-18,0
PEP,2023-02-12,2023-02-18,0
ADBE,2023-02-12,2023-02-18,0
INTC,2023-02-12,2023-02-18,0
CSCO,2023-02-12,2023-02-18,0
CMCSA,2023-02-12,2023-02-18,0
AVGO,2023-02-12,2023-02-18,0
PYPL,2023-02-12,2023-02-18,0
TXN,2023-02-12,2023-02-18,0
COST,2023-02-12,2023-02-18,0
QCOM,2023-02-12,2023-02-18,0.0
AMGN,2023-02-12,2023-02-18,0.58
SBUX,2023-02-12,2023-02-18,0
AMD,2023-02-12,2023-02-18,0.44
HON,2023-02-12,2023-02-18,0.67
GILD,2023-02-12,2023-02-18,0.38
ISRG,2023-02-12,2023-02-18,0
BKNG,2023-02-12,2023-02-18,0
ADP,2023-02-12,2023-02-18,0
MDLZ,2023-02-12,2023-02-18,0
VRTX,2023-02-12,2023-02-18,0
REGN,2023-02-12,2023-02-18,0
LRCX,2023-02-12,2023-02-18,0
FISV,2023-02-12,2023-02-18,0
INTU,2023-02-12,2023-02-18,0
MRNA,2023-02-12,2023-02-18,0
MU,2023-02-12,2023-02-18,0
ZM,2023-02-12,2023-02-18,0
IDXX,2023-02-12,2023-02-18,0.12
ASML,2023-02-12,2023-02-18,0
ATVI,2023-02-12,2023-02-18,0
KHC,2023-02-12,2023-02-18,0
BIIB,2023-02-12,2023-02-18,0.78
MELI,2023-02-12,2023-02-18,0.57
DOCU,2023-02-12,2023-02-18,0
ADSK,2023-02-12,2023-02-18,0.0
EA,2023-02-12,2023-02-18,0
WDAY,2023-02-12,2023-02-18,0
SNPS,2023-02-12,2023-02-18,0
ILMN,2023-02-12,2023-02-18,0
ROST,2023-02-12,2023-02-18,0
CTAS,2023-02-12,2023-02-18,0
EBAY,2023-02-12,2023-02-18,0
KLAC,2023-02-12,2023-02-18,0
MNST,2023-02-12,2023-02-18,0.43
CDNS,2023-02-12,2023-02-18,-0.13
CTSH,2023-02-12,2023-02-18,0
ORLY,2023-02-12,2023-02-18,0
DLTR,2023-02-12,2023-02-18,0
LULU,2023-02-12,2023-02-18,0
FAST,2023-02-12,2023-02-18,0
XEL,2023-02-12,2023-02-18,0
CTXS,2023-02-12,2023-02-18,0.34
NXPI,2023-02-12,2023-02-18,0
PCAR,2023-02-12,2023-02-18,0
SIRI,2023-02-12,2023-02-18,0
MAR,2023-02-12,2023-02-18,0.46
SGEN,2023-02-12,2023-02-18,0.67
EXC,2023-02-12,2023-02-18,0.72
ODFL,2023-02-12,2023-02-18,0
PAYX,2023-02-12,2023-02-18,0
ALGN,2023-02-12,2023-02-18,0
SWKS,2023-02-12,2023-02-18,0
TEAM,2023-02-12,2023-02-18,0
WBA,2023-02-12,2023-02-18,0
ADI,2023-02-12,2023-02-18,0
VRSK,2023-02-12,2023-02-18,0
CDW,2023-02-12,2023-02-18,0
BIDU,2023-02-12,2023-02-18,0.34
CHTR,2023-02-12,2023-02-18,0
VRSN,2023-02-12,2023-02-18,0
INCY,2023-02-12,2023-02-18,0.0
WDAY,2023-02-12,2023-02-18,0
ANSS,2023-02-12,2023-02-18,0.33
CPRT,2023-02-12,2023-02-18,0
UAL,2023-02-12,2023-02-18,0
TTWO,2023-02-12,2023-02-18,0
REG,2023-02-12,2023-02-18,0
HPE,2023-02-12,2023-02-18,0
EXPE,2023-02-12,2023-02-18,0
MCHP,2023-02-12,2023-02-18,0.08
VRSN,2023-02-12,2023-02-18,0
XLNX,2023-02-12,2023-02-18,0.25
BKNG,2023-02-12,2023-02-18,0
MXIM,2023-02-12,2023-02-18,0.0
PAYC,2023-02-12,2023-02-18,0
CTAS,2023-02-12,2023-02-18,0
TECH,2023-02-12,2023-02-18,0.0
WDAY,2023-02-12,2023-02-18,0.0
AAPL,2023-02-19,2023-02-25,0
MSFT,2023-02-19,2023-02-25,0
GOOG,2023-02-19,2023-02-25,-0.48
AMZN,2023-02-19,2023-02-25,0.0
TSLA,2023-02-19,2023-02-25,0.43
META,2023-02-19,2023-02-25,0.3
NVDA,2023-02-19,2023-02-25,0
NFLX,2023-02-19,2023-02-25,0
PEP,2023-02-19,2023-02-25,0
ADBE,2023-02-19,2023-02-25,0
INTC,2023-02-19,2023-02-25,-0.3
CSCO,2023-02-19,2023-02-25,0
CMCSA,2023-02-19,2023-02-25,0.0
AVGO,2023-02-19,2023-02-25,0.64
PYPL,2023-02-19,2023-02-25,0
TXN,2023-02-19,2023-02-25,0
COST,2023-02-19,2023-02-25,0
QCOM,2023-02-19,2023-02-25,0
AMGN,2023-02-19,2023-02-25,0
SBUX,2023-02-19,2023-02-25,0
AMD,2023-02-19,2023-02-25,0
HON,2023-02-19,2023-02-25,0.0
GILD,2023-02-19,2023-02-25,0
ISRG,2023-02-19,2023-02-25,0.0
BKNG,2023-02-19,2023-02-25,0
ADP,2023-02-19,2023-02-25,0
MDLZ,2023-02-19,2023-02-25,0.42
VRTX,2023-02-19,2023-02-25,0
REGN,2023-02-19,2023-02-25,0
LRCX,2023-02-19,2023-02-25,0
FISV,2023-02-19,2023-02-25,0
INTU,2023-02-19,2023-02-25,0.82
MRNA,2023-02-19,2023-02-25,0.21
MU,2023-02-19,2023-02-25,0
ZM,2023-02-19,2023-02-25,0
IDXX,2023-02-19,2023-02-25,0
ASML,2023-02-19,2023-02-25,0.0
ATVI,2023-02-19,2023-02-25,0
KHC,2023-02-19,2023-02-25,0
BIIB,2023-02-19,2023-02-25,0
MELI,2023-02-19,2023-02-25,0.51
DOCU,2023-02-19,2023-02-25,0
ADSK,2023-02-19,2023-02-25,-0.02
EA,2023-02-19,2023-02-25,0
WDAY,2023-02-19,2023-02-25,0
SNPS,2023-02-19,2023-02-25,0
ILMN,2023-02-19,2023-02-25,0
ROST,2023-02-19,2023-02-25,0
CTAS,2023-02-19,2023-02-25,0
EBAY,2023-02-19,2023-02-25,0
KLAC,2023-02-19,2023-02-25,0.18
MNST,2023-02-19,2023-02-25,0.6
CDNS,2023-02-19,2023-02-25,0.18
CTSH,2023-02-19,2023-02-25,0
ORLY,2023-02-19,2023-02-25,0
DLTR,2023-02-19,2023-02-25,0.14
LULU,2023-02-19,2023-02-25,0
