Ticker,Role Name,Role Rank,Role Rank Name,Total Pay,Base Pay,Stock,Bonus
TSLA,hardware-engineer,4,"P4
Staff Engineer",299800.0,201500.0,98400.0,0.0
TSLA,hardware-engineer,5,"P5
Sr. Staff Engineer",451400.0,244000.0,206200.0,1200.0
TSLA,hardware-engineer,6,"P6
Principal Engineer",,,,
TSLA,project-manager,1,"P1
Associate Project Manager",89000.0,83000.0,6000.0,0.0
TSLA,project-manager,2,"P2
Project Manager",128600.0,111300.0,16900.0,417.0
TSLA,project-manager,3,"P3
Senior Project Manager",165200.0,129600.0,34100.0,1600.0
TSLA,project-manager,4,"P4
Staff Project Manager",241300.0,151500.0,86000.0,3800.0
TSLA,project-manager,5,P5,,,,
TSLA,project-manager,6,P6,,,,
TSLA,recruiter,1,P1,,,,
TSLA,recruiter,2,P2,112100.0,97500.0,14500.0,89.0
TSLA,recruiter,3,P3,158500.0,120800.0,37600.0,0.0
TSLA,recruiter,4,P4,237800.0,152100.0,72500.0,13100.0
TSLA,recruiter,5,P5,,,,
TSLA,recruiter,6,P6,,,,
TSLA,product-manager,1,"P1
Associate Product Manager",113500.0,107400.0,6100.0,0.0
TSLA,product-manager,2,"P2
Product Manager",159900.0,135100.0,23300.0,1500.0
TSLA,product-manager,3,"P3
Senior Product Manager",208100.0,166900.0,40200.0,1000.0
TSLA,product-manager,4,"P4
Staff Product Manager",245700.0,178100.0,66000.0,1600.0
TSLA,product-manager,5,P5,365700.0,208300.0,153800.0,3500.0
TSLA,product-manager,6,P6,,,,
TSLA,technical-program-manager,1,"P1
Associate TPM",92000.0,91200.0,795.0,0.0
TSLA,technical-program-manager,2,"P2
TPM",141100.0,126200.0,14700.0,250.0
TSLA,technical-program-manager,3,"P3
Senior TPM",189100.0,152800.0,35600.0,750.0
TSLA,technical-program-manager,4,"P4
Staff TPM",280700.0,180100.0,97400.0,3300.0
TSLA,technical-program-manager,5,"P5
Sr. Staff TPM",386200.0,222800.0,163300.0,0.0
TSLA,technical-program-manager,6,"P6
Principal TPM",377000.0,202000.0,175000.0,0.0
TSLA,data-scientist,1,"P1
Associate Data Scientist",102100.0,94500.0,6800.0,875.0
TSLA,data-scientist,2,"P2
Data Scientist",155400.0,136300.0,17000.0,2100.0
TSLA,data-scientist,3,"P3
Senior Data Scientist",191900.0,152000.0,35700.0,4100.0
TSLA,data-scientist,4,"P4
Staff Data Scientist",299000.0,200000.0,88000.0,11000.0
TSLA,data-scientist,5,"P5
Sr. Staff Data Scientist",,,,
TSLA,data-scientist,6,"P6
Principal Data Scientist",,,,
TSLA,program-manager,1,P1,103100.0,90300.0,12800.0,0.0
TSLA,program-manager,2,P2,139500.0,112900.0,25100.0,1500.0
TSLA,program-manager,3,P3,165700.0,126600.0,39100.0,0.0
TSLA,program-manager,4,P4,245000.0,168800.0,76100.0,0.0
TSLA,program-manager,5,P5,292500.0,205000.0,87500.0,0.0
TSLA,program-manager,6,P6,,,,
TSLA,mechanical-engineer,1,"P1
Associate Engineer",105500.0,98300.0,5700.0,1500.0
TSLA,mechanical-engineer,2,"P2
Engineer",141700.0,121400.0,19900.0,484.0
TSLA,mechanical-engineer,3,"P3
Senior Engineer",198000.0,145600.0,52000.0,500.0
TSLA,mechanical-engineer,4,"P4
Staff Engineer",279500.0,183600.0,94300.0,1600.0
TSLA,mechanical-engineer,5,"P5
Sr. Staff Engineer",221200.0,170600.0,49800.0,714.0
TSLA,mechanical-engineer,6,"P6
Principal Engineer",,,,
TSLA,product-designer,1,"P1
Associate Product Designer",133000.0,118600.0,13000.0,1400.0
TSLA,product-designer,2,"P2
Product Designer",128199.0,121700.0,6500.0,0.0
TSLA,product-designer,3,"P3
Senior Product Designer",180000.0,150200.0,29600.0,160.0
TSLA,product-designer,4,"P4
Staff Product Designer",338700.0,194100.0,135300.0,9300.0
TSLA,product-designer,5,"P5
Sr. Staff Product Designer",,,,
TSLA,product-designer,6,"P6
Principal Product Designer",,,,
PANW,software-engineer,1,"Software Engineer
(Entry Level)",181600.0,143300.0,23200.0,15200.0
PANW,software-engineer,2,Staff Software Engineer,208400.0,158200.0,36400.0,13800.0
PANW,software-engineer,3,Sr Staff Engineer,268200.0,186200.0,64900.0,17000.0
PANW,software-engineer,4,Principal Engineer,339600.0,216200.0,102100.0,21200.0
PANW,software-engineer,5,"Sr Principal Engineer
Architect",472300.0,265600.0,166200.0,40500.0
PANW,software-engineer,6,Distinguished Engineer,687700.0,281500.0,354600.0,51600.0
PANW,software-engineer,7,Sr Distinguished Engineer,,,,
PANW,software-engineer,8,Fellow,,,,
PANW,management-consultant,,L10,430000.0,250000.0,100000.0,80000.0
PANW,sales,,L3,205000.0,178000.0,0.0,26700.0
PANW,information-technologist-it,,L2,157000.0,138000.0,0.0,18800.0
PANW,sales-engineer,,L6,211000.0,136000.0,25000.0,50000.0
PANW,customer-service,,L3,173000.0,150000.0,0.0,22500.0
PANW,product-manager,1,Product Manager,243000.0,184700.0,45300.0,13000.0
PANW,product-manager,2,Staff Product Manager,328300.0,213300.0,90000.0,25000.0
PANW,product-manager,3,Senior Staff Product Manager,302700.0,201500.0,73000.0,28300.0
PANW,product-manager,4,Principal Product Manager,385900.0,234900.0,103300.0,47700.0
PANW,product-manager,5,Senior Principal Product Manager,440900.0,228000.0,167300.0,45600.0
PANW,product-manager,6,Distinguished Product Manager,505800.0,280000.0,177800.0,48000.0
PANW,product-manager,7,Senior Distinguished Product Manager,,,,
PANW,product-manager,8,Fellow Product Manager,,,,
PANW,data-scientist,1,Data Scientist,,,,
PANW,data-scientist,2,Staff Data Scientist,173100.0,152500.0,12500.0,8100.0
PANW,data-scientist,3,Senior Staff Data Scientist,256800.0,184400.0,49400.0,23100.0
PANW,data-scientist,4,Principal Data Scientist,,,,
PANW,data-scientist,5,Senior Principal Data Scientist,528100.0,282500.0,186900.0,58700.0
PANW,data-scientist,6,Distinguished Data Scientist,,,,
PANW,data-scientist,7,Senior Distinguished Data Scientist,,,,
PANW,data-scientist,8,Fellow Data Scientist,,,,
PANW,marketing,,L3,202000.0,155000.0,28800.0,18600.0
PANW,software-engineering-manager,,L6,463000.0,253000.0,160000.0,50000.0
VRSK,software-engineer,1,"L1
(Entry Level)",87700.0,85700.0,0.0,2000.0
VRSK,software-engineer,2,L2,109000.0,103000.0,0.0,5800.0
VRSK,software-engineer,3,L3,145000.0,135000.0,1100.0,9000.0
VRSK,software-engineer,4,L4,147000.0,139000.0,0.0,8300.0
VRSK,solution-architect,,Senior Principal,220000.0,190000.0,0.0,30000.0
VRSK,data-analyst,1,L1,73500.0,73500.0,0.0,0.0
VRSK,data-analyst,2,L2,,,,
VRSK,data-analyst,3,L3,,,,
VRSK,data-analyst,4,L4,,,,
VRSK,customer-service,,,65350.0,,,
VRSK,product-manager,1,L1,116000.0,113000.0,400.0,2700.0
VRSK,product-manager,2,L2,129000.0,112000.0,8000.0,9000.0
VRSK,product-manager,3,L3,,,,
VRSK,product-manager,4,L4,,,,
VRSK,actuary,1,L1,99000.0,98000.0,0.0,1000.0
VRSK,actuary,2,L2,,,,
VRSK,actuary,3,L3,,,,
VRSK,actuary,4,L4,,,,
VRSK,data-scientist,1,L1,111000.0,101000.0,1100.0,8500.0
VRSK,data-scientist,2,L2,128000.0,113000.0,0.0,14300.0
VRSK,data-scientist,3,L3,127000.0,107000.0,6700.0,13000.0
VRSK,data-scientist,4,L4,137000.0,123000.0,0.0,14000.0
VRSK,business-analyst,1,L1,81400.0,80500.0,0.0,883.0
VRSK,business-analyst,2,L2,82300.0,79000.0,0.0,3300.0
VRSK,business-analyst,3,L3,,,,
VRSK,business-analyst,4,L4,,,,
VRSK,business-development,,,103350.0,,,
VRSK,software-engineering-manager,1,L1,,,,
VRSK,software-engineering-manager,2,L2,,,,
VRSK,software-engineering-manager,3,L3,,,,
VRSK,software-engineering-manager,4,L4,169000.0,161000.0,0.0,7400.0
CSCO,software-engineer,1,"Software Engineer 1
Grade 4
(Entry Level)",122400.0,113300.0,4600.0,4500.0
CSCO,software-engineer,2,"Software Engineer 2
Grade 6",137600.0,128900.0,6600.0,2100.0
CSCO,software-engineer,3,"Software Engineer III
Grade 8",167900.0,147400.0,13800.0,6700.0
CSCO,software-engineer,4,"Software Engineer IV
Grade 10",229200.0,180000.0,36000.0,13200.0
CSCO,software-engineer,5,"Technical Leader 1
Grade 11",303900.0,203100.0,77900.0,22900.0
CSCO,software-engineer,6,"Technical Leader 2
Grade 12",351300.0,220700.0,88300.0,42200.0
CSCO,software-engineer,7,"Principal Engineer
Grade 13",483200.0,267300.0,144000.0,71900.0
CSCO,software-engineer,8,Distinguished Engineer,711200.0,279300.0,323800.0,108100.0
CSCO,software-engineer,9,Cisco Fellow,,,,
CSCO,solution-architect,1,Grade 4,,,,
CSCO,solution-architect,2,Grade 6,,,,
CSCO,solution-architect,3,Grade 8,181200.0,154100.0,11100.0,16000.0
CSCO,solution-architect,4,Grade 10,208000.0,175600.0,9900.0,22400.0
CSCO,solution-architect,5,Grade 11,218600.0,169700.0,16200.0,32600.0
CSCO,solution-architect,6,Grade 12,276800.0,197400.0,42600.0,36800.0
CSCO,solution-architect,7,Grade 13,395700.0,234000.0,85000.0,76700.0
CSCO,hardware-engineer,1,Grade 4,103500.0,99800.0,1100.0,2600.0
CSCO,hardware-engineer,2,Grade 6,159700.0,136200.0,18300.0,5200.0
CSCO,hardware-engineer,3,Grade 8,185800.0,152400.0,24100.0,9300.0
CSCO,hardware-engineer,4,Grade 10,219700.0,181000.0,27500.0,11200.0
CSCO,hardware-engineer,5,Grade 11,266500.0,191100.0,53600.0,21800.0
CSCO,hardware-engineer,6,Grade 12,354500.0,224400.0,92500.0,37600.0
CSCO,hardware-engineer,7,Grade 13,479000.0,208300.0,175000.0,95700.0
CSCO,sales,1,Grade 4,100000.0,100000.0,0.0,0.0
CSCO,sales,2,Grade 6,86800.0,86800.0,0.0,0.0
CSCO,sales,3,Grade 8,113900.0,107500.0,417.0,5900.0
CSCO,sales,4,Grade 10,156300.0,141500.0,1800.0,13100.0
CSCO,sales,5,Grade 11,171800.0,162900.0,6800.0,2100.0
CSCO,sales,6,Grade 12,233800.0,182600.0,30000.0,21200.0
CSCO,sales,7,Grade 13,339000.0,245700.0,60000.0,33300.0
CSCO,product-manager,1,Grade 4,125500.0,114500.0,1200.0,9800.0
CSCO,product-manager,2,Grade 6,162500.0,136600.0,12400.0,13500.0
CSCO,product-manager,3,Grade 8,184300.0,149500.0,23900.0,10900.0
CSCO,product-manager,4,Grade 10,233900.0,185700.0,38600.0,9500.0
CSCO,product-manager,5,Grade 11,244800.0,197000.0,30800.0,17000.0
CSCO,product-manager,6,Grade 12,325900.0,226700.0,62700.0,36400.0
CSCO,product-manager,7,Grade 13,506200.0,268900.0,182000.0,55300.0
CSCO,product-manager,8,Grade 14,483500.0,332500.0,92500.0,58500.0
CSCO,technical-program-manager,1,Grade 4,,,,
CSCO,technical-program-manager,2,Grade 6,139900.0,118100.0,12000.0,9800.0
CSCO,technical-program-manager,3,Grade 8,156100.0,144200.0,5500.0,6400.0
CSCO,technical-program-manager,4,Grade 10,181600.0,148300.0,15700.0,17600.0
CSCO,technical-program-manager,5,Grade 11,210500.0,163100.0,24600.0,22700.0
CSCO,technical-program-manager,6,Grade 12,293800.0,191800.0,53600.0,48400.0
CSCO,technical-program-manager,7,Grade 13,409500.0,250000.0,89500.0,70000.0
CSCO,business-analyst,1,Grade 4,84100.0,79400.0,0.0,4700.0
CSCO,business-analyst,2,Grade 6,92000.0,88500.0,256.0,3300.0
CSCO,business-analyst,3,Grade 8,124300.0,111300.0,6000.0,7000.0
CSCO,business-analyst,4,Grade 10,166500.0,145100.0,10100.0,11300.0
CSCO,business-analyst,5,Grade 11,,,,
CSCO,business-analyst,6,Grade 12,,,,
CSCO,business-analyst,7,Grade 13,,,,
CSCO,marketing,1,Grade 4,,,,
CSCO,marketing,2,Grade 6,92500.0,88200.0,0.0,4300.0
CSCO,marketing,3,Grade 8,135200.0,124200.0,3000.0,8000.0
CSCO,marketing,4,Grade 10,164600.0,140000.0,11100.0,13600.0
CSCO,marketing,5,Grade 11,223400.0,179400.0,25400.0,18600.0
CSCO,marketing,6,Grade 12,276400.0,198300.0,36900.0,41300.0
CSCO,marketing,7,Grade 13,452600.0,253000.0,130000.0,69600.0
CSCO,software-engineering-manager,1,"Grade 11
Manager",281600.0,197600.0,57900.0,26200.0
CSCO,software-engineering-manager,2,"Grade 12
Senior Manager",432300.0,245000.0,145900.0,41300.0
CSCO,software-engineering-manager,3,"Grade 13
Director",442700.0,250900.0,127700.0,64099.0
CSCO,software-engineering-manager,4,"Grade 14
Senior Director",682500.0,300000.0,262500.0,120000.0
CSCO,software-engineering-manager,5,"Grade 15
VP",307700.0,194500.0,71400.0,41800.0
CSCO,product-designer,1,Grade 4,111100.0,107400.0,0.0,3800.0
CSCO,product-designer,2,Grade 6,150400.0,128900.0,16400.0,5100.0
CSCO,product-designer,3,Grade 8,174700.0,149200.0,16500.0,8900.0
CSCO,product-designer,4,Grade 10,207600.0,177000.0,20700.0,9900.0
CSCO,product-designer,5,Grade 11,259700.0,203600.0,34400.0,21700.0
CSCO,product-designer,6,Grade 12,274000.0,189400.0,50900.0,33800.0
CSCO,product-designer,7,Grade 13,385900.0,262000.0,83300.0,40500.0
MU,software-engineer,1,"E1
(Entry Level)",118000.0,101000.0,11800.0,5200.0
MU,software-engineer,2,E2,110100.0,94100.0,7400.0,8600.0
MU,software-engineer,3,E3,126000.0,109700.0,12000.0,4200.0
MU,software-engineer,4,E4,170200.0,134600.0,27300.0,8300.0
MU,software-engineer,5,E5,268900.0,187700.0,53000.0,28200.0
MU,software-engineer,6,"F1
SMTS",,,,
MU,software-engineer,7,"F2
DMTS",,,,
MU,software-engineer,8,"F3
Fellow",,,,
MU,software-engineer,9,"F4
Senior Fellow",,,,
MU,software-engineer,10,"F5
Principal Fellow",,,,
MU,hardware-engineer,1,E1,101100.0,91100.0,5900.0,4000.0
MU,hardware-engineer,2,E2,117400.0,106200.0,6500.0,4700.0
MU,hardware-engineer,3,E3,159600.0,134300.0,18900.0,6400.0
MU,hardware-engineer,4,E4,167600.0,139700.0,18200.0,9600.0
MU,hardware-engineer,5,E5,305800.0,197400.0,79100.0,29300.0
MU,hardware-engineer,6,F1,408300.0,236000.0,122500.0,49800.0
MU,hardware-engineer,7,F2,,,,
MU,hardware-engineer,8,Fellow,,,,
MU,electrical-engineer,1,E1,,,,
MU,electrical-engineer,2,E2,113300.0,98600.0,6300.0,8400.0
MU,electrical-engineer,3,E3,,,,
MU,electrical-engineer,4,E4,,,,
MU,electrical-engineer,5,E5,231000.0,178000.0,33000.0,20000.0
MU,recruiter,1,E1,,,,
MU,recruiter,2,E2,,,,
MU,recruiter,3,E3,,,,
MU,recruiter,4,E4,140400.0,140400.0,0.0,0.0
MU,recruiter,5,E5,,,,
MU,product-manager,1,E1,167100.0,135200.0,15800.0,16100.0
MU,product-manager,2,E2,242300.0,164600.0,40800.0,36900.0
MU,product-manager,3,E3,,,,
MU,product-manager,4,E4,249600.0,185000.0,38000.0,26600.0
MU,product-manager,5,E5,,,,
MU,product-manager,6,F1,,,,
MU,product-manager,7,F2,,,,
MU,product-manager,8,Fellow,,,,
MU,data-scientist,1,E1,,,,
MU,data-scientist,2,E2,134100.0,127000.0,3100.0,4000.0
MU,data-scientist,3,E3,125300.0,110900.0,9500.0,4900.0
MU,data-scientist,4,E4,156300.0,134400.0,14100.0,7800.0
MU,data-scientist,5,E5,,,,
MU,data-scientist,6,F1,,,,
MU,data-scientist,7,F2,,,,
MU,data-scientist,8,Fellow,,,,
MU,chemical-engineer,1,E1,,,,
MU,chemical-engineer,2,E2,99600.0,92300.0,1500.0,5800.0
MU,chemical-engineer,3,E3,127600.0,110600.0,6300.0,10700.0
MU,chemical-engineer,4,E4,178400.0,134700.0,31700.0,12100.0
MU,chemical-engineer,5,E5,,,,
MU,business-analyst,1,E1,76600.0,73000.0,625.0,3000.0
MU,business-analyst,2,E2,103100.0,95700.0,4500.0,2900.0
MU,business-analyst,3,E3,91300.0,79400.0,7000.0,4900.0
MU,business-analyst,4,E4,139900.0,116000.0,10000.0,13900.0
MU,business-analyst,5,E5,,,,
MU,mechanical-engineer,1,E1,83300.0,76000.0,3400.0,3900.0
MU,mechanical-engineer,2,E2,95500.0,87100.0,4700.0,3800.0
MU,mechanical-engineer,3,E3,121000.0,109600.0,5700.0,5700.0
MU,mechanical-engineer,4,E4,224300.0,142500.0,67500.0,14300.0
MU,mechanical-engineer,5,E5,273000.0,177500.0,64500.0,31000.0
MU,product-designer,1,E1,,,,
MU,product-designer,2,E2,122000.0,100800.0,16300.0,5000.0
MU,product-designer,3,E3,136300.0,116000.0,6700.0,13600.0
MU,product-designer,4,E4,216000.0,142500.0,63000.0,10500.0
MU,product-designer,5,E5,245000.0,188500.0,42500.0,14000.0
CTSH,software-engineer,1,"L1
Programmer Analyst
(Entry Level)",76700.0,74200.0,0.0,2500.0
CTSH,software-engineer,2,"L2
Associate",86900.0,86100.0,0.0,800.0
CTSH,software-engineer,3,"L3
Senior Associate",119000.0,119000.0,0.0,59.0
CTSH,software-engineer,4,"L4
Architect",130000.0,128000.0,83.0,1600.0
CTSH,software-engineer,5,"L5
Senior Architect",167000.0,159000.0,688.0,7000.0
CTSH,software-engineer,6,"L6
Principal Architect",189000.0,181000.0,0.0,8300.0
CTSH,software-engineer,7,"L7
Chief Architect",,,,
CTSH,software-engineer,8,"L8
Distinguished Architect",,,,
CTSH,solution-architect,1,"L1
Analyst",,,,
CTSH,solution-architect,2,"L2
Associate",,,,
CTSH,solution-architect,3,"L3
Senior Associate",135000.0,130000.0,0.0,4700.0
CTSH,solution-architect,4,"L4
Architect",146000.0,143000.0,0.0,3000.0
CTSH,solution-architect,5,"L5
Senior Architect",160000.0,150000.0,0.0,10200.0
CTSH,solution-architect,6,"L6
Principal Architect",197000.0,179000.0,1200.0,17000.0
CTSH,solution-architect,7,"L7
Chief Architect",244000.0,211000.0,17100.0,16200.0
CTSH,management-consultant,1,L1,93800.0,80000.0,12500.0,1300.0
CTSH,management-consultant,2,L2,,,,
CTSH,management-consultant,3,L3,145000.0,135000.0,0.0,9900.0
CTSH,management-consultant,4,L4,138000.0,130000.0,0.0,7500.0
CTSH,management-consultant,5,L5,144000.0,136000.0,2100.0,6600.0
CTSH,management-consultant,6,L6,203000.0,173000.0,12000.0,18000.0
CTSH,management-consultant,7,L7,,,,
CTSH,information-technologist-it,1,L1,78500.0,78500.0,0.0,0.0
CTSH,information-technologist-it,2,L2,117000.0,117000.0,0.0,0.0
CTSH,information-technologist-it,3,L3,107000.0,100000.0,0.0,7500.0
CTSH,information-technologist-it,4,L4,,,,
CTSH,information-technologist-it,5,L5,,,,
CTSH,information-technologist-it,6,L6,,,,
CTSH,information-technologist-it,7,L7,,,,
CTSH,project-manager,1,L1,118000.0,118000.0,0.0,0.0
CTSH,project-manager,2,L2,114000.0,114000.0,0.0,0.0
CTSH,project-manager,3,L3,126000.0,123000.0,0.0,2700.0
CTSH,project-manager,4,L4,125000.0,125000.0,0.0,0.0
CTSH,project-manager,5,L5,137000.0,134000.0,0.0,2500.0
CTSH,project-manager,6,L6,131000.0,126000.0,0.0,4500.0
CTSH,project-manager,7,L7,136000.0,128000.0,0.0,7800.0
CTSH,data-analyst,,L2,78000.0,78000.0,0.0,0.0
CTSH,technical-program-manager,1,"L1
Analyst",,,,
CTSH,technical-program-manager,2,"L2
Associate",,,,
CTSH,technical-program-manager,3,"L3
Senior Associate",128000.0,125000.0,0.0,2500.0
CTSH,technical-program-manager,4,"L4
Architect",133000.0,126000.0,0.0,7000.0
CTSH,technical-program-manager,5,"L5
Senior Architect",128000.0,125000.0,0.0,3000.0
CTSH,technical-program-manager,6,"L6
Principal Architect",132000.0,125000.0,0.0,6800.0
CTSH,technical-program-manager,7,"L7
Chief Architect",,,,
CTSH,data-scientist,1,"L1
Analyst",,,,
CTSH,data-scientist,2,"L2
Associate",95000.0,95000.0,0.0,0.0
CTSH,data-scientist,3,"L3
Senior Associate",107000.0,100000.0,0.0,6700.0
CTSH,data-scientist,4,"L4
Architect",,,,
CTSH,data-scientist,5,"L5
Senior Architect",153000.0,145000.0,0.0,8000.0
CTSH,data-scientist,6,"L6
Principal Architect",,,,
CTSH,data-scientist,7,"L7
Chief Architect",,,,
CTSH,business-analyst,1,L1,84700.0,80500.0,0.0,4200.0
CTSH,business-analyst,2,L2,106000.0,102000.0,1300.0,2100.0
CTSH,business-analyst,3,L3,128000.0,128000.0,0.0,500.0
CTSH,business-analyst,4,L4,123000.0,122000.0,0.0,1500.0
CTSH,business-analyst,5,L5,,,,
CTSH,business-analyst,6,L6,,,,
CTSH,business-analyst,7,L7,,,,
CTSH,business-analyst,8,L8,,,,
CTSH,software-engineering-manager,1,"L1
Manager",127000.0,122000.0,0.0,5400.0
CTSH,software-engineering-manager,2,"L2
Senior Manager",138000.0,130000.0,604.0,7200.0
CTSH,software-engineering-manager,3,"L3
Associate Director",173000.0,162000.0,0.0,11400.0
CTSH,software-engineering-manager,4,"L4
Director",250000.0,214000.0,12900.0,24000.0
CTSH,software-engineering-manager,5,"L5
Senior Director",148000.0,136000.0,0.0,11900.0
CTSH,software-engineering-manager,6,"L6
AVP",125000.0,121000.0,0.0,4000.0
CTSH,software-engineering-manager,7,"L7
VP",,,,
CTSH,software-engineering-manager,8,"L8
SVP",,,,
CTSH,software-engineering-manager,9,"L9
EVP",,,,
ADSK,software-engineer,1,"Software Engineer 1
Grade 8
(Entry Level)",138000.0,120000.0,12300.0,5900.0
ADSK,software-engineer,2,"Software Engineer 2
Grade 9",160000.0,132000.0,18400.0,9200.0
ADSK,software-engineer,3,"Software Engineer 3
Grade 10",160000.0,147000.0,10200.0,2800.0
ADSK,software-engineer,4,"Senior Software Engineer 1
Grade 11",172000.0,137000.0,24600.0,11000.0
ADSK,software-engineer,5,"Senior Software Engineer 2
Grade 12",202000.0,160000.0,33200.0,9000.0
ADSK,software-engineer,6,"Principal Engineer
Grade 13",259000.0,194000.0,48900.0,15600.0
ADSK,software-engineer,7,"Sr. Principal Engineer/SW Architect
Grade 14",312000.0,204000.0,69900.0,38300.0
ADSK,software-engineer,8,"Sr SW Architect/Director/Sr. Director
Grade 15",430000.0,249000.0,115000.0,66500.0
ADSK,software-engineer,9,"Chief Architect/Sr. Director
Grade 16",,,,
ADSK,software-engineer,10,"Autodesk Fellow
Grade 17",,,,
ADSK,solution-architect,,Software Architect,300000.0,200000.0,60000.0,40000.0
ADSK,recruiter,,P3,140000.0,140000.0,0.0,0.0
ADSK,product-manager,1,P1,142000.0,132000.0,6700.0,3700.0
ADSK,product-manager,2,P2,143000.0,120000.0,14000.0,9000.0
ADSK,product-manager,3,P3,167000.0,142000.0,18300.0,6300.0
ADSK,product-manager,4,P4,238000.0,176000.0,42700.0,19600.0
ADSK,product-manager,5,P5,291000.0,205000.0,54500.0,31900.0
ADSK,product-manager,6,P6,426000.0,249000.0,123000.0,54000.0
ADSK,financial-analyst,,senior finance manager,350000.0,215000.0,90000.0,45000.0
ADSK,technical-program-manager,1,P1,,,,
ADSK,technical-program-manager,2,P2,,,,
ADSK,technical-program-manager,3,P3,144000.0,117000.0,18900.0,8000.0
ADSK,technical-program-manager,4,P4,216000.0,169000.0,29300.0,17100.0
ADSK,technical-program-manager,5,P5,,,,
ADSK,technical-program-manager,6,P6,,,,
ADSK,data-scientist,1,P1,,,,
ADSK,data-scientist,2,P2,160000.0,132000.0,15900.0,12600.0
ADSK,data-scientist,3,P3,172000.0,138000.0,22000.0,11000.0
ADSK,data-scientist,4,P4,192000.0,152000.0,22500.0,16800.0
ADSK,data-scientist,5,P5,,,,
ADSK,data-scientist,6,P6,,,,
ADSK,business-analyst,1,P1,,,,
ADSK,business-analyst,2,P2,92400.0,85600.0,3700.0,3000.0
ADSK,business-analyst,3,P3,127000.0,110000.0,9000.0,8600.0
ADSK,business-analyst,4,P4,210000.0,149000.0,41200.0,19900.0
ADSK,business-analyst,5,P5,,,,
ADSK,business-analyst,6,P6,,,,
ADSK,software-engineering-manager,1,"M1
Supervisor",188000.0,163000.0,15000.0,10000.0
ADSK,software-engineering-manager,2,"M2
Associate Manager",219000.0,168000.0,32500.0,18800.0
ADSK,software-engineering-manager,3,"M3
Manager",236000.0,175000.0,42500.0,18800.0
ADSK,software-engineering-manager,4,"M4
Senior Manager",332000.0,210000.0,80100.0,41500.0
ADSK,software-engineering-manager,5,"M5
Director",406000.0,235000.0,120000.0,51300.0
ADSK,software-engineering-manager,6,"M6
Senior Director",,,,
ADSK,product-designer,1,P1,122000.0,122000.0,0.0,0.0
ADSK,product-designer,2,P2,149000.0,126000.0,12800.0,10500.0
ADSK,product-designer,3,P3,173000.0,143000.0,22400.0,7300.0
ADSK,product-designer,4,P4,176000.0,145000.0,22300.0,9000.0
ADSK,product-designer,5,P5,292000.0,191000.0,65000.0,36000.0
ADSK,product-designer,6,P6,,,,
TMUS,software-engineer,1,"Associate Engineer
T1
(Entry Level)",117700.0,106600.0,3900.0,7200.0
TMUS,software-engineer,2,"Engineer
T2",146100.0,120100.0,13400.0,12500.0
TMUS,software-engineer,3,"Senior Engineer
T3",188200.0,153500.0,16800.0,17800.0
TMUS,software-engineer,4,"Principal Engineer
T4",248400.0,189800.0,22800.0,35900.0
TMUS,software-engineer,5,"Member of Technical Staff
MTS",242500.0,185000.0,15000.0,42500.0
TMUS,software-engineer,6,"Senior MTS
T6",,,,
TMUS,solution-architect,1,"Associate Solution Architect
T1",,,,
TMUS,solution-architect,2,"Solution Architect
T2",,,,
TMUS,solution-architect,3,"Senior Solution Architect
T3",187600.0,157600.0,8000.0,22000.0
TMUS,solution-architect,4,"Principal Solution Architect
T4",211000.0,164400.0,16600.0,30000.0
TMUS,solution-architect,5,"Member of Technical Staff
T5",224800.0,179500.0,14300.0,31000.0
TMUS,product-manager,1,"Associate Product Manager
L9",117800.0,104300.0,3000.0,10400.0
TMUS,product-manager,2,"Product Manager
L8",153500.0,131800.0,7300.0,14400.0
TMUS,product-manager,3,"Senior Product Manager
L7",215100.0,162700.0,23800.0,28600.0
TMUS,product-manager,4,"Principal Product Manager
L7",229200.0,177200.0,20400.0,31700.0
TMUS,product-manager,5,"Director
L6",291900.0,181000.0,67200.0,43800.0
TMUS,product-manager,6,"Senior Director
L5",307900.0,166000.0,76500.0,65400.0
TMUS,financial-analyst,1,"Associate Financial Analyst
L9",110700.0,101200.0,900.0,8600.0
TMUS,financial-analyst,2,"Financial Analyst
L8",112700.0,97000.0,5800.0,9900.0
TMUS,financial-analyst,3,"Senior Financial Analyst
L7",166500.0,132100.0,13300.0,21200.0
TMUS,financial-analyst,4,"Director
L6",,,,
TMUS,technical-program-manager,1,"Associate TPM
L9",,,,
TMUS,technical-program-manager,2,"TPM
L8",158700.0,132300.0,8900.0,17400.0
TMUS,technical-program-manager,3,"Senior TPM
L7",211900.0,159800.0,17600.0,34500.0
TMUS,technical-program-manager,4,"Principal TPM
L6",292300.0,177500.0,70000.0,44800.0
TMUS,data-scientist,1,"Associate Data Scientist
T1",121700.0,118300.0,0.0,3300.0
TMUS,data-scientist,2,"Data Scientist
T2",112900.0,99600.0,4300.0,8900.0
TMUS,data-scientist,3,"Senior Data Scientist
T3",164300.0,142400.0,9000.0,12800.0
TMUS,data-scientist,4,"Principal Data Scientist
T4",189800.0,163800.0,11000.0,15000.0
TMUS,data-scientist,5,"Member of Technical Staff
L5",,,,
TMUS,business-analyst,1,"Associate Business Analyst
L9",93300.0,83300.0,3300.0,6800.0
TMUS,business-analyst,2,"Business Analyst
L8",130000.0,107900.0,7800.0,14400.0
