ticker,start_date,end_date,sentiment_score
HPE,2025-01-01,2025-01-07,0
EXPE,2025-01-01,2025-01-07,0
MCHP,2025-01-01,2025-01-07,0
VRSN,2025-01-01,2025-01-07,0
XLNX,2025-01-01,2025-01-07,0
BKNG,2025-01-01,2025-01-07,0
MXIM,2025-01-01,2025-01-07,0
PAYC,2025-01-01,2025-01-07,0
CTAS,2025-01-01,2025-01-07,0.47
TECH,2025-01-01,2025-01-07,0
WDAY,2025-01-01,2025-01-07,0.46
AAPL,2025-01-08,2025-01-14,0.42
MSFT,2025-01-08,2025-01-14,0
GOOG,2025-01-08,2025-01-14,0
AMZN,2025-01-08,2025-01-14,0.95
TSLA,2025-01-08,2025-01-14,0
META,2025-01-08,2025-01-14,0
NVDA,2025-01-08,2025-01-14,0
NFLX,2025-01-08,2025-01-14,0
PEP,2025-01-08,2025-01-14,0
ADBE,2025-01-08,2025-01-14,0
INTC,2025-01-08,2025-01-14,0
CSCO,2025-01-08,2025-01-14,0
CMCSA,2025-01-08,2025-01-14,0.0
AVGO,2025-01-08,2025-01-14,0.0
PYPL,2025-01-08,2025-01-14,0
TXN,2025-01-08,2025-01-14,0
COST,2025-01-08,2025-01-14,0
QCOM,2025-01-08,2025-01-14,0.0
AMGN,2025-01-08,2025-01-14,0
SBUX,2025-01-08,2025-01-14,0
AMD,2025-01-08,2025-01-14,0.0
HON,2025-01-08,2025-01-14,0
GILD,2025-01-08,2025-01-14,0.0
ISRG,2025-01-08,2025-01-14,0
BKNG,2025-01-08,2025-01-14,0
ADP,2025-01-08,2025-01-14,0
MDLZ,2025-01-08,2025-01-14,0
VRTX,2025-01-08,2025-01-14,0
REGN,2025-01-08,2025-01-14,0
LRCX,2025-01-08,2025-01-14,0
FISV,2025-01-08,2025-01-14,0
INTU,2025-01-08,2025-01-14,0
MRNA,2025-01-08,2025-01-14,-0.42
MU,2025-01-08,2025-01-14,0
ZM,2025-01-08,2025-01-14,0
IDXX,2025-01-08,2025-01-14,0
ASML,2025-01-08,2025-01-14,0
ATVI,2025-01-08,2025-01-14,0
KHC,2025-01-08,2025-01-14,0
BIIB,2025-01-08,2025-01-14,0
MELI,2025-01-08,2025-01-14,0
DOCU,2025-01-08,2025-01-14,0
ADSK,2025-01-08,2025-01-14,0
EA,2025-01-08,2025-01-14,0
WDAY,2025-01-08,2025-01-14,0
SNPS,2025-01-08,2025-01-14,0
ILMN,2025-01-08,2025-01-14,0
ROST,2025-01-08,2025-01-14,0
CTAS,2025-01-08,2025-01-14,0
EBAY,2025-01-08,2025-01-14,0.08
KLAC,2025-01-08,2025-01-14,0.4
MNST,2025-01-08,2025-01-14,0
CDNS,2025-01-08,2025-01-14,0
CTSH,2025-01-08,2025-01-14,0
ORLY,2025-01-08,2025-01-14,0
DLTR,2025-01-08,2025-01-14,0
LULU,2025-01-08,2025-01-14,0.65
FAST,2025-01-08,2025-01-14,0.53
XEL,2025-01-08,2025-01-14,0
CTXS,2025-01-08,2025-01-14,0
NXPI,2025-01-08,2025-01-14,0
PCAR,2025-01-08,2025-01-14,0
SIRI,2025-01-08,2025-01-14,0
MAR,2025-01-08,2025-01-14,0.44
SGEN,2025-01-08,2025-01-14,0
EXC,2025-01-08,2025-01-14,0
ODFL,2025-01-08,2025-01-14,0
PAYX,2025-01-08,2025-01-14,0
ALGN,2025-01-08,2025-01-14,0
SWKS,2025-01-08,2025-01-14,0.3
TEAM,2025-01-08,2025-01-14,0
WBA,2025-01-08,2025-01-14,0
ADI,2025-01-08,2025-01-14,0
VRSK,2025-01-08,2025-01-14,0
CDW,2025-01-08,2025-01-14,0
BIDU,2025-01-08,2025-01-14,0
CHTR,2025-01-08,2025-01-14,0
VRSN,2025-01-08,2025-01-14,0
INCY,2025-01-08,2025-01-14,0
WDAY,2025-01-08,2025-01-14,0
ANSS,2025-01-08,2025-01-14,0
CPRT,2025-01-08,2025-01-14,0
UAL,2025-01-08,2025-01-14,-0.09
TTWO,2025-01-08,2025-01-14,0
REG,2025-01-08,2025-01-14,0
HPE,2025-01-08,2025-01-14,0
EXPE,2025-01-08,2025-01-14,0.38
MCHP,2025-01-08,2025-01-14,0
VRSN,2025-01-08,2025-01-14,0
XLNX,2025-01-08,2025-01-14,0
BKNG,2025-01-08,2025-01-14,0.0
MXIM,2025-01-08,2025-01-14,0
PAYC,2025-01-08,2025-01-14,0
CTAS,2025-01-08,2025-01-14,0.51
TECH,2025-01-08,2025-01-14,0
WDAY,2025-01-08,2025-01-14,0.35
AAPL,2025-01-15,2025-01-21,0
MSFT,2025-01-15,2025-01-21,0
GOOG,2025-01-15,2025-01-21,0
AMZN,2025-01-15,2025-01-21,0.35
TSLA,2025-01-15,2025-01-21,0.62
META,2025-01-15,2025-01-21,0
NVDA,2025-01-15,2025-01-21,-0.57
NFLX,2025-01-15,2025-01-21,0.0
PEP,2025-01-15,2025-01-21,0
ADBE,2025-01-15,2025-01-21,0
INTC,2025-01-15,2025-01-21,0
CSCO,2025-01-15,2025-01-21,0.0
CMCSA,2025-01-15,2025-01-21,0
AVGO,2025-01-15,2025-01-21,0.67
PYPL,2025-01-15,2025-01-21,0
TXN,2025-01-15,2025-01-21,0
COST,2025-01-15,2025-01-21,0
QCOM,2025-01-15,2025-01-21,0.27
AMGN,2025-01-15,2025-01-21,0
SBUX,2025-01-15,2025-01-21,0
AMD,2025-01-15,2025-01-21,-0.42
HON,2025-01-15,2025-01-21,0
GILD,2025-01-15,2025-01-21,0
ISRG,2025-01-15,2025-01-21,0.0
BKNG,2025-01-15,2025-01-21,0
ADP,2025-01-15,2025-01-21,0
MDLZ,2025-01-15,2025-01-21,0
VRTX,2025-01-15,2025-01-21,0
REGN,2025-01-15,2025-01-21,0.17
LRCX,2025-01-15,2025-01-21,0
FISV,2025-01-15,2025-01-21,0.0
INTU,2025-01-15,2025-01-21,0
MRNA,2025-01-15,2025-01-21,0
MU,2025-01-15,2025-01-21,0.01
ZM,2025-01-15,2025-01-21,0
IDXX,2025-01-15,2025-01-21,0
ASML,2025-01-15,2025-01-21,0
ATVI,2025-01-15,2025-01-21,0
KHC,2025-01-15,2025-01-21,0
BIIB,2025-01-15,2025-01-21,0
MELI,2025-01-15,2025-01-21,0
DOCU,2025-01-15,2025-01-21,0
ADSK,2025-01-15,2025-01-21,0
EA,2025-01-15,2025-01-21,0
WDAY,2025-01-15,2025-01-21,0
SNPS,2025-01-15,2025-01-21,0.27
ILMN,2025-01-15,2025-01-21,0
ROST,2025-01-15,2025-01-21,0
CTAS,2025-01-15,2025-01-21,0
EBAY,2025-01-15,2025-01-21,0.44
KLAC,2025-01-15,2025-01-21,0
MNST,2025-01-15,2025-01-21,0
CDNS,2025-01-15,2025-01-21,0
CTSH,2025-01-15,2025-01-21,0
ORLY,2025-01-15,2025-01-21,0
DLTR,2025-01-15,2025-01-21,0
LULU,2025-01-15,2025-01-21,-0.01
FAST,2025-01-15,2025-01-21,0.59
XEL,2025-01-15,2025-01-21,0
CTXS,2025-01-15,2025-01-21,0
NXPI,2025-01-15,2025-01-21,0.47
PCAR,2025-01-15,2025-01-21,0
SIRI,2025-01-15,2025-01-21,0
MAR,2025-01-15,2025-01-21,0
SGEN,2025-01-15,2025-01-21,0
EXC,2025-01-15,2025-01-21,0
ODFL,2025-01-15,2025-01-21,0.65
PAYX,2025-01-15,2025-01-21,0
ALGN,2025-01-15,2025-01-21,0
SWKS,2025-01-15,2025-01-21,0.3
TEAM,2025-01-15,2025-01-21,0.32
WBA,2025-01-15,2025-01-21,0
ADI,2025-01-15,2025-01-21,0
VRSK,2025-01-15,2025-01-21,0
CDW,2025-01-15,2025-01-21,0
BIDU,2025-01-15,2025-01-21,0.34
CHTR,2025-01-15,2025-01-21,0
VRSN,2025-01-15,2025-01-21,0
INCY,2025-01-15,2025-01-21,0.61
WDAY,2025-01-15,2025-01-21,0
ANSS,2025-01-15,2025-01-21,0
CPRT,2025-01-15,2025-01-21,0
UAL,2025-01-15,2025-01-21,0
TTWO,2025-01-15,2025-01-21,0
REG,2025-01-15,2025-01-21,0
HPE,2025-01-15,2025-01-21,0.41
EXPE,2025-01-15,2025-01-21,0.55
MCHP,2025-01-15,2025-01-21,0
VRSN,2025-01-15,2025-01-21,0
XLNX,2025-01-15,2025-01-21,0
BKNG,2025-01-15,2025-01-21,0
MXIM,2025-01-15,2025-01-21,0
PAYC,2025-01-15,2025-01-21,0.1
CTAS,2025-01-15,2025-01-21,0
TECH,2025-01-15,2025-01-21,0
WDAY,2025-01-15,2025-01-21,0
AAPL,2025-01-22,2025-01-28,0.08
MSFT,2025-01-22,2025-01-28,0.12
GOOG,2025-01-22,2025-01-28,0.77
AMZN,2025-01-22,2025-01-28,0.1
TSLA,2025-01-22,2025-01-28,0
META,2025-01-22,2025-01-28,0.49
NVDA,2025-01-22,2025-01-28,0.04
NFLX,2025-01-22,2025-01-28,0
PEP,2025-01-22,2025-01-28,0
ADBE,2025-01-22,2025-01-28,0
INTC,2025-01-22,2025-01-28,0
CSCO,2025-01-22,2025-01-28,0
CMCSA,2025-01-22,2025-01-28,0
AVGO,2025-01-22,2025-01-28,0.66
PYPL,2025-01-22,2025-01-28,0
TXN,2025-01-22,2025-01-28,0
COST,2025-01-22,2025-01-28,0
QCOM,2025-01-22,2025-01-28,0
AMGN,2025-01-22,2025-01-28,0
SBUX,2025-01-22,2025-01-28,0
AMD,2025-01-22,2025-01-28,0
HON,2025-01-22,2025-01-28,0
GILD,2025-01-22,2025-01-28,0
ISRG,2025-01-22,2025-01-28,0
BKNG,2025-01-22,2025-01-28,0
ADP,2025-01-22,2025-01-28,0
MDLZ,2025-01-22,2025-01-28,0.0
VRTX,2025-01-22,2025-01-28,0
REGN,2025-01-22,2025-01-28,0
LRCX,2025-01-22,2025-01-28,0.0
FISV,2025-01-22,2025-01-28,0
INTU,2025-01-22,2025-01-28,0.34
MRNA,2025-01-22,2025-01-28,0.0
MU,2025-01-22,2025-01-28,0.38
ZM,2025-01-22,2025-01-28,0
IDXX,2025-01-22,2025-01-28,0
ASML,2025-01-22,2025-01-28,0
ATVI,2025-01-22,2025-01-28,0
KHC,2025-01-22,2025-01-28,0
BIIB,2025-01-22,2025-01-28,0
MELI,2025-01-22,2025-01-28,0.0
DOCU,2025-01-22,2025-01-28,0.0
ADSK,2025-01-22,2025-01-28,0
EA,2025-01-22,2025-01-28,0
WDAY,2025-01-22,2025-01-28,0
SNPS,2025-01-22,2025-01-28,0.34
ILMN,2025-01-22,2025-01-28,0
ROST,2025-01-22,2025-01-28,0
CTAS,2025-01-22,2025-01-28,0
EBAY,2025-01-22,2025-01-28,0
KLAC,2025-01-22,2025-01-28,0.0
MNST,2025-01-22,2025-01-28,0
CDNS,2025-01-22,2025-01-28,0.07
CTSH,2025-01-22,2025-01-28,0
ORLY,2025-01-22,2025-01-28,0
DLTR,2025-01-22,2025-01-28,0.11
LULU,2025-01-22,2025-01-28,0
FAST,2025-01-22,2025-01-28,0
XEL,2025-01-22,2025-01-28,0
CTXS,2025-01-22,2025-01-28,0
NXPI,2025-01-22,2025-01-28,0
PCAR,2025-01-22,2025-01-28,0.0
SIRI,2025-01-22,2025-01-28,0.8
MAR,2025-01-22,2025-01-28,0
SGEN,2025-01-22,2025-01-28,0
EXC,2025-01-22,2025-01-28,0
ODFL,2025-01-22,2025-01-28,0
PAYX,2025-01-22,2025-01-28,0
ALGN,2025-01-22,2025-01-28,0
SWKS,2025-01-22,2025-01-28,0
TEAM,2025-01-22,2025-01-28,0
WBA,2025-01-22,2025-01-28,0.11
ADI,2025-01-22,2025-01-28,0
VRSK,2025-01-22,2025-01-28,0
CDW,2025-01-22,2025-01-28,0
BIDU,2025-01-22,2025-01-28,0.38
CHTR,2025-01-22,2025-01-28,0
VRSN,2025-01-22,2025-01-28,0
INCY,2025-01-22,2025-01-28,0
WDAY,2025-01-22,2025-01-28,0.25
ANSS,2025-01-22,2025-01-28,0
CPRT,2025-01-22,2025-01-28,0.0
UAL,2025-01-22,2025-01-28,0.0
TTWO,2025-01-22,2025-01-28,0.23
REG,2025-01-22,2025-01-28,0
HPE,2025-01-22,2025-01-28,0
EXPE,2025-01-22,2025-01-28,0
MCHP,2025-01-22,2025-01-28,0
VRSN,2025-01-22,2025-01-28,0
XLNX,2025-01-22,2025-01-28,0
BKNG,2025-01-22,2025-01-28,0.53
MXIM,2025-01-22,2025-01-28,0
PAYC,2025-01-22,2025-01-28,0
CTAS,2025-01-22,2025-01-28,0.59
TECH,2025-01-22,2025-01-28,0
WDAY,2025-01-22,2025-01-28,0
AAPL,2025-01-29,2025-02-04,0
MSFT,2025-01-29,2025-02-04,0
GOOG,2025-01-29,2025-02-04,0
AMZN,2025-01-29,2025-02-04,0
TSLA,2025-01-29,2025-02-04,0
META,2025-01-29,2025-02-04,0
NVDA,2025-01-29,2025-02-04,-0.6
NFLX,2025-01-29,2025-02-04,0
PEP,2025-01-29,2025-02-04,0
ADBE,2025-01-29,2025-02-04,0
INTC,2025-01-29,2025-02-04,-0.26
CSCO,2025-01-29,2025-02-04,0.0
CMCSA,2025-01-29,2025-02-04,0
AVGO,2025-01-29,2025-02-04,0
PYPL,2025-01-29,2025-02-04,0
TXN,2025-01-29,2025-02-04,0
COST,2025-01-29,2025-02-04,0
QCOM,2025-01-29,2025-02-04,0
AMGN,2025-01-29,2025-02-04,0
SBUX,2025-01-29,2025-02-04,0
AMD,2025-01-29,2025-02-04,0.0
HON,2025-01-29,2025-02-04,0
GILD,2025-01-29,2025-02-04,0.35
ISRG,2025-01-29,2025-02-04,0
BKNG,2025-01-29,2025-02-04,0
ADP,2025-01-29,2025-02-04,0
MDLZ,2025-01-29,2025-02-04,0
VRTX,2025-01-29,2025-02-04,0
REGN,2025-01-29,2025-02-04,0
LRCX,2025-01-29,2025-02-04,0
FISV,2025-01-29,2025-02-04,0
INTU,2025-01-29,2025-02-04,0.07
MRNA,2025-01-29,2025-02-04,-0.21
MU,2025-01-29,2025-02-04,0
ZM,2025-01-29,2025-02-04,0
IDXX,2025-01-29,2025-02-04,0.43
ASML,2025-01-29,2025-02-04,0
ATVI,2025-01-29,2025-02-04,0
KHC,2025-01-29,2025-02-04,0
BIIB,2025-01-29,2025-02-04,0
MELI,2025-01-29,2025-02-04,0.04
DOCU,2025-01-29,2025-02-04,0
ADSK,2025-01-29,2025-02-04,0
EA,2025-01-29,2025-02-04,0
WDAY,2025-01-29,2025-02-04,0
SNPS,2025-01-29,2025-02-04,0
ILMN,2025-01-29,2025-02-04,0
ROST,2025-01-29,2025-02-04,0
CTAS,2025-01-29,2025-02-04,0
EBAY,2025-01-29,2025-02-04,0
KLAC,2025-01-29,2025-02-04,0.3
MNST,2025-01-29,2025-02-04,0
CDNS,2025-01-29,2025-02-04,0
CTSH,2025-01-29,2025-02-04,0
ORLY,2025-01-29,2025-02-04,0
DLTR,2025-01-29,2025-02-04,0
LULU,2025-01-29,2025-02-04,0
FAST,2025-01-29,2025-02-04,0
XEL,2025-01-29,2025-02-04,0.0
CTXS,2025-01-29,2025-02-04,0
NXPI,2025-01-29,2025-02-04,-0.11
PCAR,2025-01-29,2025-02-04,0
SIRI,2025-01-29,2025-02-04,0
MAR,2025-01-29,2025-02-04,0
SGEN,2025-01-29,2025-02-04,0
EXC,2025-01-29,2025-02-04,0
ODFL,2025-01-29,2025-02-04,0
PAYX,2025-01-29,2025-02-04,0
ALGN,2025-01-29,2025-02-04,0.27
SWKS,2025-01-29,2025-02-04,0
TEAM,2025-01-29,2025-02-04,0
WBA,2025-01-29,2025-02-04,0
ADI,2025-01-29,2025-02-04,0
VRSK,2025-01-29,2025-02-04,0
CDW,2025-01-29,2025-02-04,0
BIDU,2025-01-29,2025-02-04,0.34
CHTR,2025-01-29,2025-02-04,0
VRSN,2025-01-29,2025-02-04,0
INCY,2025-01-29,2025-02-04,0.0
WDAY,2025-01-29,2025-02-04,0
ANSS,2025-01-29,2025-02-04,0
CPRT,2025-01-29,2025-02-04,0.0
UAL,2025-01-29,2025-02-04,0
TTWO,2025-01-29,2025-02-04,0
REG,2025-01-29,2025-02-04,0.0
HPE,2025-01-29,2025-02-04,0
EXPE,2025-01-29,2025-02-04,0.32
MCHP,2025-01-29,2025-02-04,0
VRSN,2025-01-29,2025-02-04,0
XLNX,2025-01-29,2025-02-04,0
BKNG,2025-01-29,2025-02-04,0
MXIM,2025-01-29,2025-02-04,0
PAYC,2025-01-29,2025-02-04,-0.1
CTAS,2025-01-29,2025-02-04,0
TECH,2025-01-29,2025-02-04,0
WDAY,2025-01-29,2025-02-04,0.46
AAPL,2025-02-05,2025-02-11,0.59
MSFT,2025-02-05,2025-02-11,0
GOOG,2025-02-05,2025-02-11,0
AMZN,2025-02-05,2025-02-11,0
TSLA,2025-02-05,2025-02-11,0
META,2025-02-05,2025-02-11,-0.27
NVDA,2025-02-05,2025-02-11,0.47
NFLX,2025-02-05,2025-02-11,0
PEP,2025-02-05,2025-02-11,0
ADBE,2025-02-05,2025-02-11,0
INTC,2025-02-05,2025-02-11,0
CSCO,2025-02-05,2025-02-11,0
CMCSA,2025-02-05,2025-02-11,0
AVGO,2025-02-05,2025-02-11,0.73
PYPL,2025-02-05,2025-02-11,0
TXN,2025-02-05,2025-02-11,0
COST,2025-02-05,2025-02-11,0
QCOM,2025-02-05,2025-02-11,0
AMGN,2025-02-05,2025-02-11,0
SBUX,2025-02-05,2025-02-11,0
AMD,2025-02-05,2025-02-11,0.38
HON,2025-02-05,2025-02-11,0
GILD,2025-02-05,2025-02-11,0
ISRG,2025-02-05,2025-02-11,0
BKNG,2025-02-05,2025-02-11,0
ADP,2025-02-05,2025-02-11,0
MDLZ,2025-02-05,2025-02-11,0
VRTX,2025-02-05,2025-02-11,0.0
REGN,2025-02-05,2025-02-11,0
LRCX,2025-02-05,2025-02-11,0
FISV,2025-02-05,2025-02-11,0
INTU,2025-02-05,2025-02-11,0.0
MRNA,2025-02-05,2025-02-11,0
MU,2025-02-05,2025-02-11,0
ZM,2025-02-05,2025-02-11,0
IDXX,2025-02-05,2025-02-11,0
ASML,2025-02-05,2025-02-11,0
ATVI,2025-02-05,2025-02-11,0
KHC,2025-02-05,2025-02-11,0
BIIB,2025-02-05,2025-02-11,0
MELI,2025-02-05,2025-02-11,0
DOCU,2025-02-05,2025-02-11,0.0
ADSK,2025-02-05,2025-02-11,0.0
EA,2025-02-05,2025-02-11,0
WDAY,2025-02-05,2025-02-11,0
SNPS,2025-02-05,2025-02-11,0
ILMN,2025-02-05,2025-02-11,0.15
ROST,2025-02-05,2025-02-11,0
CTAS,2025-02-05,2025-02-11,0
EBAY,2025-02-05,2025-02-11,0
KLAC,2025-02-05,2025-02-11,0
MNST,2025-02-05,2025-02-11,0
CDNS,2025-02-05,2025-02-11,0
CTSH,2025-02-05,2025-02-11,0.36
ORLY,2025-02-05,2025-02-11,0
DLTR,2025-02-05,2025-02-11,0
LULU,2025-02-05,2025-02-11,0
FAST,2025-02-05,2025-02-11,0
XEL,2025-02-05,2025-02-11,0
CTXS,2025-02-05,2025-02-11,0
NXPI,2025-02-05,2025-02-11,0
PCAR,2025-02-05,2025-02-11,0
SIRI,2025-02-05,2025-02-11,0
MAR,2025-02-05,2025-02-11,0.4
SGEN,2025-02-05,2025-02-11,0
EXC,2025-02-05,2025-02-11,0
ODFL,2025-02-05,2025-02-11,0
PAYX,2025-02-05,2025-02-11,0
ALGN,2025-02-05,2025-02-11,0
SWKS,2025-02-05,2025-02-11,0.27
TEAM,2025-02-05,2025-02-11,0
WBA,2025-02-05,2025-02-11,0.36
ADI,2025-02-05,2025-02-11,0
VRSK,2025-02-05,2025-02-11,0
CDW,2025-02-05,2025-02-11,0
BIDU,2025-02-05,2025-02-11,0
CHTR,2025-02-05,2025-02-11,0
VRSN,2025-02-05,2025-02-11,0
INCY,2025-02-05,2025-02-11,0.31
WDAY,2025-02-05,2025-02-11,0
ANSS,2025-02-05,2025-02-11,0
CPRT,2025-02-05,2025-02-11,0.34
UAL,2025-02-05,2025-02-11,0
TTWO,2025-02-05,2025-02-11,0
REG,2025-02-05,2025-02-11,0
HPE,2025-02-05,2025-02-11,0
EXPE,2025-02-05,2025-02-11,0
MCHP,2025-02-05,2025-02-11,0
VRSN,2025-02-05,2025-02-11,0.23
XLNX,2025-02-05,2025-02-11,0
BKNG,2025-02-05,2025-02-11,0
MXIM,2025-02-05,2025-02-11,0
PAYC,2025-02-05,2025-02-11,0.18
CTAS,2025-02-05,2025-02-11,0
TECH,2025-02-05,2025-02-11,0
WDAY,2025-02-05,2025-02-11,0.37
AAPL,2025-02-12,2025-02-18,0.2
MSFT,2025-02-12,2025-02-18,0.09
GOOG,2025-02-12,2025-02-18,0
AMZN,2025-02-12,2025-02-18,0
TSLA,2025-02-12,2025-02-18,0
META,2025-02-12,2025-02-18,0
NVDA,2025-02-12,2025-02-18,0.19
NFLX,2025-02-12,2025-02-18,0.36
PEP,2025-02-12,2025-02-18,0
ADBE,2025-02-12,2025-02-18,0
INTC,2025-02-12,2025-02-18,0.18
CSCO,2025-02-12,2025-02-18,0.66
CMCSA,2025-02-12,2025-02-18,0
AVGO,2025-02-12,2025-02-18,0.64
PYPL,2025-02-12,2025-02-18,0
TXN,2025-02-12,2025-02-18,0
COST,2025-02-12,2025-02-18,0
QCOM,2025-02-12,2025-02-18,0
AMGN,2025-02-12,2025-02-18,0
SBUX,2025-02-12,2025-02-18,0
AMD,2025-02-12,2025-02-18,0.51
HON,2025-02-12,2025-02-18,0
GILD,2025-02-12,2025-02-18,0
ISRG,2025-02-12,2025-02-18,0
BKNG,2025-02-12,2025-02-18,0
ADP,2025-02-12,2025-02-18,0
MDLZ,2025-02-12,2025-02-18,0
VRTX,2025-02-12,2025-02-18,0
REGN,2025-02-12,2025-02-18,0.28
LRCX,2025-02-12,2025-02-18,0
FISV,2025-02-12,2025-02-18,0
INTU,2025-02-12,2025-02-18,0.51
MRNA,2025-02-12,2025-02-18,0
MU,2025-02-12,2025-02-18,0.1
ZM,2025-02-12,2025-02-18,0
IDXX,2025-02-12,2025-02-18,0
ASML,2025-02-12,2025-02-18,0
ATVI,2025-02-12,2025-02-18,0
KHC,2025-02-12,2025-02-18,0.85
BIIB,2025-02-12,2025-02-18,0
MELI,2025-02-12,2025-02-18,0.17
DOCU,2025-02-12,2025-02-18,0
ADSK,2025-02-12,2025-02-18,0
EA,2025-02-12,2025-02-18,-0.03
WDAY,2025-02-12,2025-02-18,0
SNPS,2025-02-12,2025-02-18,0
ILMN,2025-02-12,2025-02-18,0
ROST,2025-02-12,2025-02-18,0
CTAS,2025-02-12,2025-02-18,0
EBAY,2025-02-12,2025-02-18,0.1
KLAC,2025-02-12,2025-02-18,0
MNST,2025-02-12,2025-02-18,0
CDNS,2025-02-12,2025-02-18,0.05
CTSH,2025-02-12,2025-02-18,0
ORLY,2025-02-12,2025-02-18,0
DLTR,2025-02-12,2025-02-18,0
LULU,2025-02-12,2025-02-18,0.27
FAST,2025-02-12,2025-02-18,0
XEL,2025-02-12,2025-02-18,0
CTXS,2025-02-12,2025-02-18,0
NXPI,2025-02-12,2025-02-18,0.51
PCAR,2025-02-12,2025-02-18,0
SIRI,2025-02-12,2025-02-18,0
MAR,2025-02-12,2025-02-18,0
SGEN,2025-02-12,2025-02-18,0
EXC,2025-02-12,2025-02-18,0
ODFL,2025-02-12,2025-02-18,0
PAYX,2025-02-12,2025-02-18,0
ALGN,2025-02-12,2025-02-18,0
SWKS,2025-02-12,2025-02-18,0.21
TEAM,2025-02-12,2025-02-18,0
WBA,2025-02-12,2025-02-18,0
ADI,2025-02-12,2025-02-18,0.25
VRSK,2025-02-12,2025-02-18,0
CDW,2025-02-12,2025-02-18,0
BIDU,2025-02-12,2025-02-18,0.64
CHTR,2025-02-12,2025-02-18,0
VRSN,2025-02-12,2025-02-18,0
INCY,2025-02-12,2025-02-18,0
WDAY,2025-02-12,2025-02-18,0
ANSS,2025-02-12,2025-02-18,0.0
CPRT,2025-02-12,2025-02-18,0
UAL,2025-02-12,2025-02-18,0
TTWO,2025-02-12,2025-02-18,0
REG,2025-02-12,2025-02-18,0
HPE,2025-02-12,2025-02-18,0
EXPE,2025-02-12,2025-02-18,0
MCHP,2025-02-12,2025-02-18,0.22
VRSN,2025-02-12,2025-02-18,0.29
XLNX,2025-02-12,2025-02-18,0
BKNG,2025-02-12,2025-02-18,0.47
MXIM,2025-02-12,2025-02-18,0
PAYC,2025-02-12,2025-02-18,0
CTAS,2025-02-12,2025-02-18,0.0
TECH,2025-02-12,2025-02-18,0
WDAY,2025-02-12,2025-02-18,0.0
AAPL,2025-02-19,2025-02-25,0.69
MSFT,2025-02-19,2025-02-25,-0.5
GOOG,2025-02-19,2025-02-25,0
AMZN,2025-02-19,2025-02-25,0
TSLA,2025-02-19,2025-02-25,0
META,2025-02-19,2025-02-25,0
NVDA,2025-02-19,2025-02-25,-0.48
NFLX,2025-02-19,2025-02-25,0.69
PEP,2025-02-19,2025-02-25,0
ADBE,2025-02-19,2025-02-25,0
INTC,2025-02-19,2025-02-25,0
CSCO,2025-02-19,2025-02-25,0
CMCSA,2025-02-19,2025-02-25,0
AVGO,2025-02-19,2025-02-25,0
PYPL,2025-02-19,2025-02-25,0
TXN,2025-02-19,2025-02-25,0
COST,2025-02-19,2025-02-25,0.5
QCOM,2025-02-19,2025-02-25,0
AMGN,2025-02-19,2025-02-25,0
SBUX,2025-02-19,2025-02-25,0.42
AMD,2025-02-19,2025-02-25,0
HON,2025-02-19,2025-02-25,0
GILD,2025-02-19,2025-02-25,0
ISRG,2025-02-19,2025-02-25,0.0
BKNG,2025-02-19,2025-02-25,0
ADP,2025-02-19,2025-02-25,0
MDLZ,2025-02-19,2025-02-25,0.27
VRTX,2025-02-19,2025-02-25,0
REGN,2025-02-19,2025-02-25,0
LRCX,2025-02-19,2025-02-25,0.23
FISV,2025-02-19,2025-02-25,0
INTU,2025-02-19,2025-02-25,0
MRNA,2025-02-19,2025-02-25,0
MU,2025-02-19,2025-02-25,0.06
ZM,2025-02-19,2025-02-25,0
IDXX,2025-02-19,2025-02-25,0
ASML,2025-02-19,2025-02-25,0.38
ATVI,2025-02-19,2025-02-25,0
KHC,2025-02-19,2025-02-25,0
BIIB,2025-02-19,2025-02-25,0.63
MELI,2025-02-19,2025-02-25,0.43
DOCU,2025-02-19,2025-02-25,0.0
ADSK,2025-02-19,2025-02-25,0
EA,2025-02-19,2025-02-25,0.44
WDAY,2025-02-19,2025-02-25,0
SNPS,2025-02-19,2025-02-25,0
ILMN,2025-02-19,2025-02-25,0
ROST,2025-02-19,2025-02-25,0
CTAS,2025-02-19,2025-02-25,0
EBAY,2025-02-19,2025-02-25,0
KLAC,2025-02-19,2025-02-25,0
MNST,2025-02-19,2025-02-25,0.0
CDNS,2025-02-19,2025-02-25,0.0
CTSH,2025-02-19,2025-02-25,0
ORLY,2025-02-19,2025-02-25,0
DLTR,2025-02-19,2025-02-25,0
LULU,2025-02-19,2025-02-25,0.22
FAST,2025-02-19,2025-02-25,0
XEL,2025-02-19,2025-02-25,0
CTXS,2025-02-19,2025-02-25,0
NXPI,2025-02-19,2025-02-25,0
PCAR,2025-02-19,2025-02-25,0
SIRI,2025-02-19,2025-02-25,0
MAR,2025-02-19,2025-02-25,0.57
SGEN,2025-02-19,2025-02-25,0
EXC,2025-02-19,2025-02-25,0.6
ODFL,2025-02-19,2025-02-25,0.51
PAYX,2025-02-19,2025-02-25,0
ALGN,2025-02-19,2025-02-25,0
SWKS,2025-02-19,2025-02-25,0
TEAM,2025-02-19,2025-02-25,0
WBA,2025-02-19,2025-02-25,0.4
ADI,2025-02-19,2025-02-25,0
VRSK,2025-02-19,2025-02-25,0
CDW,2025-02-19,2025-02-25,0
